Item URL,Name,Price,Brand,Sizes,SKU,Categories,Description,All images URLs
https://superkicks.in/product/wmns-air-max-90-paris/,WMN’S AIR MAX 90 ‘ PARIS ‘,10995,Nike,"3-5, 4-5, 5-5, 7-5",DJ5414-100,"Footwear, New Arrivals, Sneakers","Subtle in design, this new colorway of the Air Max 90 comes dressed in a White mesh base paired up with matching leather overlays and mudguards. The all-White motif is then broken up by the Navy and Red contrasting accents strategically placed throughout the upper and sole unit. Another notable detail is the handwritten Nike hit found both on the lateral side panel and tongue tag.","https://superkicks.in/wp-content/uploads/2022/02/1-12-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/2-9-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/3-9-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/4-8-2.jpg?x44010"
https://superkicks.in/product/japan-s-sunflower/,JAPAN S SUNFLOWER,5499,Asics,"6, 7, 11",1201A173.121,"Footwear, Sneakers","The JAPAN S™ shoes are based on one of our throwback offerings from 1981. This reworked iteration is formed with a low-top silhouette that’s complete with a court-inspired toe box and throwback colourways.
Updated with a modified cupsole, this shoe is offers comfortable underfoot cushioning. Mimicking the aesthetic of a heritage basketball trainer, this style is also paired with nostalgic branding, like the ASICS Stripes on the quarter-panels and ASICS lettering at the heel.
The JAPAN S™ shoe’s vintage basketball aesthetic is also paired with iconic court-specific details that are inspired by footwear worn by basketball players in the 1980s.","https://superkicks.in/wp-content/uploads/2022/01/4-6.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/1-2-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/2-6.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/3-6.jpg?x44010"
https://superkicks.in/product/dame-8/,DAME 8,11999,Adidas,"8, 9, 10, 11",GY0383,"Basketball, Footwear, New Arrivals, Sneakers","Champions are made in the ring. Damian Lillard brings that mentality to the hardwood. These signature shoes from Dame and adidas Basketball are all about Lillard’s love for the sweet science — a love he cultivated as a child from outside the ring and has built on through rigorous off-season training sessions. It’s all about preparation for when the game is on the line, and these trainers let Dame’s opponent know the work has paid off.","https://superkicks.in/wp-content/uploads/2022/01/7-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/8-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/6-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/9-1.jpg?x44010"
https://superkicks.in/product/pouchylette-slides-hi-res-green/,POUCHYLETTE SLIDES ‘ HI-RES GREEN ‘,5999,adidas originals,"4, 5, 6, 7",GZ4330,"Footwear, New Arrivals, Slides and Sandals","Some days it’s a lacy skirt. Other days it’s sweat pants. Your style is impossible to define. These adidas Adilette Slides have a playful design that’s easy to dress up or down, depending on your mood. A zip pouch on the bandage upper makes a bold statement no matter what you pair them with. Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","https://superkicks.in/wp-content/uploads/2022/02/2-27-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/3-26-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/1-32.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/4-26-1.jpg?x44010"
https://superkicks.in/product/victory-g/,VICTORY G,9999,Reebok,"7, 8, 9, 10",GX0289,"Footwear, New Arrivals, Sneakers","Reebok digs into their archives with this Victory G as it dives in the long held relationship with Gore Inc and features its vintage “Meat Ball Logo” from the 80’s. The triple layer gusseted upper comes with heavy weight nylon, Gore-Tex inner membrane & original lining and are an homage to the original Victory G.","https://superkicks.in/wp-content/uploads/2022/02/3-15-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/4-14-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/1-18-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/2-15-1.jpg?x44010"
https://superkicks.in/product/wmns-air-max-furyosa-archeo-pink/,WMN’S AIR MAX FURYOSA ‘ ARCHEO PINK ‘,13495,Nike,"4, 5, 6",DH0531-001,"Footwear, New Arrivals, Sneakers, Uncategorized","With an edgy look inspired by the fast-paced running shoes of the ’90s, the Nike Air Max Furyosa brings a bold, new voice to fashion and comfort.Offset, stacked Air in the heel delivers a big statement in cushioning.The ultra-plush heel pillow, padded collar and pillowed tongue make you feel like you’ve just stepped into your favourite slippers.And if that’s not enough, the dual-lace system lets you be as expressive as you want, adding DIY flair to the 5-star comfort.","https://superkicks.in/wp-content/uploads/2022/02/2-13-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/4-12-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/3-13-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/1-16-1.jpg?x44010"
https://superkicks.in/product/disruptor-ii-exp-wht-dus-blu/,DISRUPTOR II EXP ‘ WHT/DUS BLU ‘,8499,Fila,"3, 4, 5, 6, 7",11009442,"Footwear, New Arrivals, Sneakers","Comfortable, durable and great looking, this athletic shoe is a new twist on an old favorite. You’ll be unstoppable in these!","https://superkicks.in/wp-content/uploads/2022/02/2-1-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/3-1-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/4-1-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/1-4-1.jpg?x44010"
https://superkicks.in/product/superstar-south-park/,SUPERSTAR X SOUTH PARK ‘ KYLE ‘,10999,Adidas,"7, 8, 9, 10, 11",GY6490,"Footwear, Sneakers",This Superstar comes dressed in Orange and Green hues to match Kyle’s famous outfit. Additional details include the character’s signature jacket packets at the tongues with furry Three Stripes and heel overlays nodding to his hat. A Sail shell toe and sole unit with co-branded insoles and special-edition packaging completes the design.,"https://superkicks.in/wp-content/uploads/2022/01/4-8.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/1-3-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/3-8.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/2-8.jpg?x44010"
https://superkicks.in/product/retropy-f2-blue/,RETROPY F2 BLUE,8999,adidas originals,"8, 9, 10, 11",GW0511,"Footwear, New Arrivals, Sneakers","You like to be one step ahead. Blending retro vibes with modern design, these adidas Retropy F2 Shoes are right there with you. Rooted in ’80s running style, they show off a layered material-mix upper. The sleek shape and thick EVA midsole make them ideal for today.","https://superkicks.in/wp-content/uploads/2022/01/3-6-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/1-9-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/2-5-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/4-5-2.jpg?x44010"
https://superkicks.in/product/ivy-park-ultraboost-og-3/,IVY PARK ULTRABOOST OG,19999,adidas originals,"5-5, 6-5, 8-5",GX2236,"Footwear, New Arrivals, Sneakers","The bold burst of pink on these adidas x IVY PARK UltraBOOST shoes matches the energy you’re throwing down. The vibrant colour makes a bold statement, taken further with a highly reflective logo on the tongue. The plush BOOST cushioning offers undeniable comfort. The flexible knit construction adapts to the ever-changing shape of your foot.","https://superkicks.in/wp-content/uploads/2022/02/2-32.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/1-2-9.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/4-32.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/3-31.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/1-2-10.jpg?x44010"
https://superkicks.in/product/zoom-freak-3-black/,ZOOM FREAK 3 BLACK,10895,Nike,"7, 8, 9, 10, 11",DA0694-002,"Footwear, New Arrivals, Sneakers","Giannis Antetokounmpo’s third and arguably best signature, the Zoom Freak 3, returns this Fall in a new, subdued colorway. And unlike the offerings previous, this pair removes itself from the bright, vibrant color the athlete’s team has shown a clear penchant for.
Black dresses the majority of the upper, interrupted only by few fixtures. Among these, grey seems to be a common trend, it appearing in varying shades across the branding as well as the strap and midsole. And while the latter two may put forward a darker look, the former — with its embroidered Swooshes and metallic-seeming emblems — brightens up the palette by a fair bit.","https://superkicks.in/wp-content/uploads/2022/02/3-6-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/1-8-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/4-7-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/2-8-1.jpg?x44010"
https://superkicks.in/product/retropy-f2-cloud-white/,RETROPY F2 ‘ CLOUD WHITE ‘,8999,adidas originals,"4, 5, 6, 7",GW8278,"Footwear, New Arrivals, Sneakers","You like to be one step ahead. Blending retro vibes with modern design, these adidas Retropy F2 Shoes are right there with you. Rooted in ’80s running style, they show off a layered material-mix upper. The sleek shape and thick EVA midsole make them ideal for today.","https://superkicks.in/wp-content/uploads/2022/02/4-28.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/3-27.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/1-2-5.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/2-28.jpg?x44010"
https://superkicks.in/product/forum-bold/,FORUM BOLD,8999,adidas originals,"4, 5, 6, 7",GW0590,"Footwear, New Arrivals, Sneakers","On the hardwood or in the city, the adidas Forum has always been a platform for self-expression. For these shoes, we lifted them on a literal platform outsole to give you a new perspective on your daily style. So go ahead. Step up and express your originality without limits.","https://superkicks.in/wp-content/uploads/2022/02/4-18.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/2-19.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/1-1-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/3-18.jpg?x44010"
https://superkicks.in/product/stan-smith-south-park/,STAN SMITH X SOUTH PARK ‘ STAN MARSH ‘,10999,Adidas,"7, 8, 9, 10, 11",GY6491,"Footwear, Sneakers","This Stan Smith features a color palette of Blue and Red nodding to the hat Stan Marsh wears. It features a Blue leather base with matching suede tongues. Additional details includes “Sweet Dude” text on the heel panel, one of Marsh’s catchphrases, while Stan himself covers the tongue. Red suede mudguards atop a solid White rubber sole completes the design.","https://superkicks.in/wp-content/uploads/2022/01/3-7.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/4-7.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/1-8.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/2-7.jpg?x44010"
https://superkicks.in/product/gel-lyte-iii-og-ash-rock/,GEL-LYTE III OG ASH ROCK,9999,Asics,"7, 8, 9, 10, 11",1201A318.500,"Footwear, Sneakers","The GEL-LYTE™ III OG sneaker creates the cushioning you need to keep your mind and body engaged. Designed by Shigeyuki Mitsui in 1990, the GEL-LYTE™ III silhouette retains its iconic split-tongue formation. It was a feature that initially debuted on the GEL-LD RACER™ shoe. Meanwhile, key components, like its signature GEL® technology unit in the midsole provides everyday comfort.","https://superkicks.in/wp-content/uploads/2022/01/3-5.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/4-5.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/1-5.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/2-5.jpg?x44010"
https://superkicks.in/product/f-s-hi-2/,F/S HI,7999,Reebok,"4, 5, 6",GX2789,"Footwear, New Arrivals, Sneakers","Dropped in 1982, the Freestyle was the first-ever fitness shoe designed specifically for women. To celebrate their 40th anniversary, we reissued the iconic shoes as close to the original as possible. This pair for women drips with OG details like the original garment leather upper with a super soft vintage feel. Worn by everyone from Hollywood celebs to East Coast hustlers, you can call them 54-11’s or what they are: game changers.","https://superkicks.in/wp-content/uploads/2022/02/4-15-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/1-19.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/4-17-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/2-16-1.jpg?x44010"
https://superkicks.in/product/stan-smith-xtra/,STAN SMITH XTRA,11999,adidas originals,"4, 5, 6, 7",GX3309,"Footwear, New Arrivals, Sneakers","Minimalist at a glance, a little extra up close. These adidas Stan Smith Xtra Shoes have a nonchalant air to them, with a crisp white upper and classic perforated 3-Stripes. Look closer and you’ll see a heel tab you can snap in and out, depending on what you prefer that day. The italicised metallic-gold Stan Smith sign-off adds shine. Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.","https://superkicks.in/wp-content/uploads/2022/02/3-49.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/1-2-27.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/4-48.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/02/2-50.jpg?x44010"
https://superkicks.in/product/japan-s-midnight/,JAPAN S MIDNIGHT,5499,Asics,"6, 7, 8, 9, 10, 11",1201A088.401,"Uncategorized, Footwear, Sneakers",N/A,"https://superkicks.in/wp-content/uploads/2022/01/1201A088.401-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/1201A088.401-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/1201A088.401-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2022/01/1201A088.401-2.jpg?x44010"
https://superkicks.in/product/wmns-zoomx-vaporfly-next2/,WMN’S ZOOMX VAPORFLY NEXT%2,19695,Nike,"4, 5, 6, 7",CU4123-700,"Footwear, Sneakers","Continue the next evolution of speed with a racing shoe made to help you chase new goals and records.It helps improve comfort and breathability with a redesigned upper.From a 10K to a marathon, this model, like the previous version, has the responsive cushioning and secure support to push you towards your personal best.","https://superkicks.in/wp-content/uploads/2021/12/CU4123-700-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/12/CU4123-700-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/12/CU4123-700-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/12/CU4123-700-3.jpg?x44010"
